"gender","age_60","age_60_70","age_70_80","age_80","bmi_25","bmi_25_30","bmi_30","antibiotics","ever_smoker","pre_comor_Group3_Endocrine","pre_comor_Anemia","pre_comor_Group5_MentalDisorder","pre_comor_Group6_Nervous","pre_comor_Hypertension","pre_comor_Group8_Respiratory","pre_comor_Rheumatism","num_patient"
2,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2
2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,2
2,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1
2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2
2,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1
2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4
2,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1
2,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1
2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13
2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4
2,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,34
2,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,3
2,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1
2,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1
2,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1
2,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,4
2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,19
2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5
2,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,4
2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16
2,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
2,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,29
2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,19
2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,26
2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,2
2,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,3
2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3
2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,5
2,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,7
2,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,14
2,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,8
2,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,2
2,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,6
2,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,2
2,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,5
2,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1
2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,26
2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,9
2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,3
2,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,8
2,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,4
2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,31
2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,6
2,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1
2,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,2
2,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1
2,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,8
2,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1
2,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,7
2,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,3
2,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,13
2,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,2
2,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1
2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3
2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,5
2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,6
2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,4
2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,2
2,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,2
2,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
2,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1
2,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1
2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,2
2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,5
2,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,4
2,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
2,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1
2,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1
2,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1
2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,6
2,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
2,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1
2,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2
2,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,3
2,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1
2,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,2
2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1
2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2
2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5
2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,2
2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1
2,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,4
2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,2
2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,2
2,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1
2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2
2,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1
2,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1
2,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
2,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1
1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3
1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,5
1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1
1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,3
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,2
1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,13
1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,3
1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,3
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2
1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,13
1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1
1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,68
1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,3
1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,28
1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1
1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,3
1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,2
1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,14
1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,2
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1
1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,11
1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1
1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1
1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1
1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,2
1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,47
1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,47
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,4
1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,21
1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2
1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,2
1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1
1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2
1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,10
1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,2
1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1
1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,7
1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,3
1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,7
1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,22
1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,20
1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1
1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,3
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,9
1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,13
1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,14
1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,7
1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,4
1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,5
1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1
1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,12
1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,9
1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1
1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,4
1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,31
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,3
1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1
1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1
1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1
1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1
1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2
1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1
1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,4
1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,12
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,18
1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,4
1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1
1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,3
1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,4
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9
1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1
1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12
1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1
1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,6
1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,88
1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,18
1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,2
1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,6
1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,11
1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,5
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,5
1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,4
1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1
1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,12
1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,4
1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,2
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,383
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2
1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8
1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2
1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,6
1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,2
1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,2
1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,2
1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,33
1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,64
1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,10
1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,5
1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,2
1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,2
1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2
1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1
1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,2
1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1
1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,8
1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,27
1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8
1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,2
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,11
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2
1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,3
1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,4
1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2
1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,3
1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,10
1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,3
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,22
1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,3
1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,2
1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1
1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,17
1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,7
1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1
1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,3
1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,3
1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1
1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,6
1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2
1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1
1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,5
1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1
1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,2
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,15
1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11
1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,2
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3
1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,10
1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,2
1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,2
1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1
1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1
1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1
1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,3
1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,2
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,12
1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1
1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1
1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1
1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,6
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,2
1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,2
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7
1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1
1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1
1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1
2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,95
2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,7
2,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
2,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1
2,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,3
2,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,2
2,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,5
2,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,3
2,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,3
2,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,5
2,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1
2,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1
2,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,41
2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,6
2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1
2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,28
2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1
2,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,5
2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2
2,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,5
2,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,2
2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,2
2,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,2
2,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,3
2,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,7
2,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1
2,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1
2,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
2,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1
2,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,2
2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2
2,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,12
2,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1
2,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1
2,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2
2,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2
2,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
2,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1
2,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5
2,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1
2,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,2
2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8
2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
2,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,2
2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,26
2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,88
2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,74
2,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,52
2,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,33
2,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,21
2,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,15
2,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1
2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1
2,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1
2,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,16
2,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1
2,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1
2,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,2
2,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1
2,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,4
